,,V No,Date,Party,City,Total Amt,Remarks
,,2154,12/11/2022,ONE TOUCH SOLUTION,ANAND,48720,FOR ANAND CT DUAL INJECTOR
,,2155,12/11/2022,FUJI FILM INDIA PVT LTD,AHMEDABAD,700300,USED INSTEAD OF 14*17 CARETSREAM FILM
,,2156,15/11/2022,VRAJ PLASTIC,,3440,
,,2157,15/11/2022,BHAVNA CLEANING,ANAND,3920,
,,2158,15/11/2022,GOPINATH PACKAGING,AHMEDABAD,12390,R-Y-B RECEIVED
,,2159,17/11/2022,G V SALES & SERVICE,BARODA,212562,"118+2 SCHEME FREE SUPPLY - CONTRAPAQUE, LEKPAMIDOL FOR CT"
,,2160,17/11/2022,G V SALES & SERVICE,BARODA,0,118+2 FREE SCHEME APPLY
,,2161,19/11/2022,SGE MEDTECH,SURAT,0.03,FOR MRI-FREE SAMPLE 10ML RECEIVED (5 BOT)
,,2162,19/11/2022,SIDDHIVINAYAK COMPUTER,NADIAD,5840,L805 PRINTER
,,2163,19/11/2022,S. N. PRAJAPATI,Ahmedabad,11740,
,,2164,19/11/2022,S. N. PRAJAPATI,Ahmedabad,7400,
,,2165,19/11/2022,S. N. PRAJAPATI,Ahmedabad,3990,
,,2166,19/11/2022,S. N. PRAJAPATI,Ahmedabad,3420,FOR OFFICE USES
,,2167,19/11/2022,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,26255,
,,2168,22/11/2022,HI-TECH SURGICAL SYSTEMS LLP,AHMEDABAD,10080,
,,2169,24/11/2022,NEW GAYATRI ENTERPRISE,,826,CASH PURCHASE
,,2170,24/11/2022,CASH PURCHASE,,300,CASH PURCHASE
,,2171,25/11/2022,Inside Solution,Anand,104784,3+2+1 ANAND+GODHRA+DAHOD-RHPS BRANCH
,,2172,30/11/2022,D MART AVENUE SUPERMARTS LTD,,804,CASH PURCHASE
,,2173,30/11/2022,SAHAJANAND STATIONARY MART,,200,CASH PURCHASE-FOR HR REQ.
,,2174,05/12/2022,G V SALES & SERVICE,BARODA,29680,
,,2175,05/12/2022,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,24366,14+11 RECEIVED
,,2176,05/12/2022,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,19146,14+11 RECEIVED
,,2177,05/12/2022,ONE TOUCH SOLUTION,ANAND,45675,30 BOT RECEIVED + 20 PENDING
,,2178,05/12/2022,ONE TOUCH SOLUTION,ANAND,30450,"30+20 BOT RECEIVED, PO CLOSED"
,,2179,05/12/2022,GALAXY SURGICAL,ANAND,5471,
,,2180,07/12/2022,KALYAN TRADE LINK (JALARAM),AHMEDABAD,219300,ALL RECEIVED
,,2181,08/12/2022,CASH PURCHASE,,300,cash purchase
,,2182,09/12/2022,GUNJAN SALES,Anand,9558,BORSAD BRANCH
,,2183,12/12/2022,FUJI FILM INDIA PVT LTD,AHMEDABAD,81760,
,,2184,12/12/2022,S. N. PRAJAPATI,Ahmedabad,44100,"2500+1000+1500 = 5000 QTY RECEIVED, PO CLOSED"
,,2185,12/12/2022,SHREEJI SAHAJANAND MEDICARE PVT.LTD.,VADODARA,4200,
,,2186,12/12/2022,NAGESHWARI PRINTER,ANAND,2600,RDPL REGISTER-ANAND-BORSAD-DAKOR
,,2187,13/12/2022,SHRADDHA FOOD & BEVERAGES,ANAND,450,"CASH PURCHASE, FOR OFFICE USES"
,,2188,13/12/2022,D MART AVENUE SUPERMARTS LTD,,1222,CASH PURCHASE
,,2189,15/12/2022,BHAVNA CLEANING,ANAND,5400,
,,2190,15/12/2022,GALAXY SURGICAL,ANAND,16391,
,,2191,16/12/2022,GALAXY SURGICAL,ANAND,585,"cash purchase, emergncy drugs"
,,2192,16/12/2022,SIDDHIVINAYAK COMPUTER,NADIAD,12264,for L-800 printer
,,2193,16/12/2022,SHREE GANESH ENTERPRISE,SURAT,2800,FOR BALASINOR BRANCH
,,2194,16/12/2022,VRAJ PLASTIC,,7780,DEC-2022
,,2195,17/12/2022,Inside Solution,Anand,2596,
,,2196,17/12/2022,AMIT PAPER MART,,11392,
,,2197,19/12/2022,PARAMOUNT,ANAND,1670,
,,2198,19/12/2022,S. N. PRAJAPATI,Ahmedabad,30240,"24000 QTY RECEIVED, PO CLOSED"
,,2199,20/12/2022,D MART AVENUE SUPERMARTS LTD,,272,"CASH PURCHASE, TEA PAN SET BY RAJU REQ."
,,2200,22/12/2022,GALAXY SURGICAL,ANAND,8095,
,,2201,22/12/2022,WHITE HOUSE,,4880,
,,2202,22/12/2022,SHRADDHA FOOD & BEVERAGES,ANAND,1800,FOR OFFICE AND PATIENT USES
,,2203,22/12/2022,Inside Solution,Anand,43202,
,,2204,22/12/2022,KHODIYAR CORPORATION CO.,Anand,1838,"50 KGS RECIEVED, 50KGS PENDING"
,,2205,23/12/2022,S. N. PRAJAPATI,Ahmedabad,10500,
,,2206,23/12/2022,SGE MEDTECH,SURAT,57750,
,,2207,23/12/2022,MANISH MARKETING,AHMEDABAD,28079,RS.300 FREIGHT EXTRA
,,2208,26/12/2022,CASH PURCHASE,,1000,sample purpose
,,2209,26/12/2022,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,4187,
,,2210,26/12/2022,FUJI FILM INDIA PVT LTD,AHMEDABAD,649936,
,,2211,27/12/2022,SAHAJANAND STATIONARY MART,,1020,
,,2212,27/12/2022,ARVIND GOHIL,ANAND,5100,
,,2213,28/12/2022,ADCARE,MODASA,5376,
,,2214,28/12/2022,ENERGY PRINT,BARODA,12250,"980 QTY RECEIVED, PO CLOSED"
,,2215,28/12/2022,G V SALES & SERVICE,BARODA,166338,"Lekpamidol 50ml bot received as per equal po rate, due to unavail of 100ml, po closed"
,,2216,30/12/2022,SAHAJANAND STATIONARY MART,,840,CASH PURCHASE
,,2217,30/12/2022,VRAJ PLASTIC,,450,CASH PURCHASE
,,2218,30/12/2022,CASH PURCHASE,,350,cash purchase
,,2219,30/12/2022,D MART AVENUE SUPERMARTS LTD,,1055,CASH PURCHASE
,,2220,31/12/2022,AMIT CHEM TRADERS,VADODARA,37288,"45+5 RECEIVED,PO CLOSED"
,,2221,03/01/2023,RINA MEDICAL STORES,,182,"CASH PURCHASE, URGENCY REQ. CT-02.01.2022"
,,2222,03/01/2023,GALAXY SURGICAL,ANAND,4697,
,,2223,03/01/2023,TECHNO HOUSE,Godhra,17879,POSTAGE OUTWARD-Rs.200
,,2224,03/01/2023,YOGI SERVICE,,3300,REFILL TONNER
,,2225,03/01/2023,VRAJ PLASTIC,,8254,
,,2226,03/01/2023,CASH PURCHASE,,740,REQ BY JATAN
,,2227,05/01/2023,S. N. PRAJAPATI,Ahmedabad,9185,
,,2228,05/01/2023,NEW GAYATRI ENTERPRISE,,496,CASH PURCHASE
,,2229,10/01/2023,FUJI FILM INDIA PVT LTD,AHMEDABAD,62955,11*14 -- 10PKT RECEIVED
,,2230,10/01/2023,FUJI FILM INDIA PVT LTD,AHMEDABAD,98112,"10*12 -- 20 NOS RECEIVED, PO CLOSED"
,,2231,10/01/2023,CASH PURCHASE,,320,"CASH PURCHASE, CELL FOR JATAN CORDLESS-2011, CLIP BOARD FOR CT-ARPAN REQ.(Dr.USE)"
,,2232,13/01/2023,GALAXY SURGICAL,ANAND,10075,
,,2233,13/01/2023,Inside Solution,Anand,1350,FOR REPORTING-ANAND
,,2234,13/01/2023,AMIT PAPER MART,,7560,
,,2235,16/01/2023,GUNJAN SALES,Anand,6000,FOR KSP SIR & ERRACE CAMERA
,,2236,16/01/2023,BHAVNA CLEANING,ANAND,5770,
,,2237,17/01/2023,SIDDHIVINAYAK COMPUTER,NADIAD,640,FOR SAMPLE PURPOSE
,,2238,18/01/2023,CASH PURCHASE,,698,CASH PURCHASE
,,2239,18/01/2023,CASH PURCHASE,,210,CASH PURCHASE
,,2240,19/01/2023,KHODIYAR CORPORATION CO.,Anand,1838,"50+50 kgs received, po closed"
,,2241,21/01/2023,SAHAJANAND STATIONARY MART,,610,CASH PURCHASE
,,2242,21/01/2023,ENERGY PRINT,BARODA,16440,
,,2243,24/01/2023,CASH PURCHASE,,159,"CASH PURCHASE, FOR MRI REQUIREMENT"
,,2244,24/01/2023,ARVIND GOHIL,ANAND,5100,
,,2245,25/01/2023,OM ENTERPRISE,SURAT,43400,
,,2246,26/01/2023,G V SALES & SERVICE,BARODA,96642,"118+2 FREE SCHEME APPLY, PO QTY. CHANGED"
,,2247,26/01/2023,G V SALES & SERVICE,BARODA,0.02,118+2 FREE SCHEME
,,2248,26/01/2023,CASH PURCHASE,,240,CASH PURCHASE-MAHALAXMI-IN OUT REGISTER-SECURITY REQ.
,,2249,30/01/2023,HI-TECH SURGICAL SYSTEMS LLP,AHMEDABAD,10080,MRI/CT USED
,,2250,30/01/2023,Inside Solution,Anand,12390,
,,2251,30/01/2023,YOGI SERVICE,,840,"cash, Low rate-old price stock taken, blk-003 ink"
,,2252,30/01/2023,GALAXY SURGICAL,ANAND,3240,EMERGE. DRUGS
,,2253,30/01/2023,AMIT PAPER MART,,4928,FOR GENERAL AND RECEIPT PAPER USED
,,2254,30/01/2023,VRAJ PLASTIC,,8250,
,,2255,30/01/2023,YOGI SERVICE,,3300,REFILLING TONNER
,,2256,30/01/2023,SIDDHIVINAYAK COMPUTER,NADIAD,9400,
,,2257,01/02/2023,ENERGY PRINT,BARODA,6400,ALL RECEIVED
,,2258,01/02/2023,CASH PURCHASE,,480,CASH PURCHASE
,,2259,09/02/2023,SIDDHIVINAYAK COMPUTER,NADIAD,3720,
,,2260,09/02/2023,WHITE HOUSE,,4480,
,,2261,09/02/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,1840,EMER. DRUGS
,,2262,09/02/2023,GALAXY SURGICAL,ANAND,11800,VISSCO MAKE
,,2263,09/02/2023,GALAXY SURGICAL,ANAND,6900,
,,2264,09/02/2023,SHRADDHA FOOD & BEVERAGES,ANAND,1800,FOR OFFICE AND PATIENT USES
,,2265,09/02/2023,G V SALES & SERVICE,BARODA,7280,FOR IRIS AND BALASINOR
,,2266,09/02/2023,AMIT CHEM TRADERS,VADODARA,37288,FOR ANAND AND DAKOR
,,2267,10/02/2023,S. N. PRAJAPATI,Ahmedabad,135309,"400+1900+1500+6400+5700=15900 qty received, po closed"
,,2268,10/02/2023,S. N. PRAJAPATI,Ahmedabad,10700,
,,2269,10/02/2023,G V SALES & SERVICE,BARODA,28980,"60 bot 50ml received, po closed"
,,2270,10/02/2023,UNITY PHARMA,AHMEDABAD,209994,FOR BALASINOR ND IRIS
,,2271,10/02/2023,G V SALES & SERVICE,BARODA,50418,
,,2272,10/02/2023,BHAVNA CLEANING,ANAND,5245,
,,2273,10/02/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,36550,21 RECEIVED + 4 PENDING
,,2274,10/02/2023,NEW GAYATRI ENTERPRISE,,661,CASH PURCHASE
,,2275,11/02/2023,FUJI FILM INDIA PVT LTD,AHMEDABAD,487659,
,,2276,11/02/2023,CASH PURCHASE,,0,Physically extra stock adjust
,,2277,14/02/2023,CASH PURCHASE,,514,"FOR SAMPLE, CASH PURCHASE"
,,2278,14/02/2023,D MART AVENUE SUPERMARTS LTD,,860,CASH PURCHASE
,,2279,14/02/2023,PARMATMA PRINTING PRESS,ANAND,11500,FOR GENERAL AND RECEIPT PAPER USES
,,2280,14/02/2023,SIDDHIVINAYAK COMPUTER,NADIAD,2800,FOR 4D USES
,,2281,14/02/2023,ONE TOUCH SOLUTION,ANAND,45675,MRI CONTRAST
,,2282,14/02/2023,GUNJAN SALES,Anand,2980,X RAY HOUSE ANAND ENTRY CCTV CAMERA
,,2283,14/02/2023,SGE MEDTECH,SURAT,115500,
,,2284,14/02/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,39060,
,,2285,14/02/2023,GALAXY SURGICAL,ANAND,4910,FOR STAFF
,,2286,14/02/2023,GALAXY SURGICAL,ANAND,7625,
,,2287,14/02/2023,CASH PURCHASE,,180,cash purchase
,,2288,15/02/2023,CASH PURCHASE,,910,cash purchase
,,2289,16/02/2023,AMIT CHEM TRADERS,VADODARA,2038,OLD RATE
,,2290,16/02/2023,MANISH MARKETING,AHMEDABAD,28079,WITH 420 FREIGHT EXTRA
,,2291,22/02/2023,SAHAJANAND STATIONARY MART,,1550,CASH PURCHASE
,,2292,22/02/2023,GALAXY SURGICAL,ANAND,7773,
,,2293,22/02/2023,S. N. PRAJAPATI,Ahmedabad,27000,FOR PERIPHERY USES
,,2294,22/02/2023,S. N. PRAJAPATI,Ahmedabad,23550,
,,2295,22/02/2023,S. N. PRAJAPATI,Ahmedabad,32160,
,,2296,22/02/2023,AMIT PAPER MART,,12400,
,,2297,22/02/2023,ADCARE,MODASA,5376,
,,2298,24/02/2023,KHODIYAR CORPORATION CO.,Anand,3675,
,,2299,24/02/2023,ONE TOUCH SOLUTION,ANAND,41720,
,,2300,25/02/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,26255,"150+50+300 qty. received, po closed"
,,2301,27/02/2023,SHREEJI SAHAJANAND MEDICARE PVT.LTD.,VADODARA,4200,
,,2302,27/02/2023,CASH PURCHASE,,0,EXTRA STOCK
,,2303,28/02/2023,FREELANCE PATEL AGENCY,ANAND,2400,
,,2304,28/02/2023,GALAXY SURGICAL,ANAND,4816,OXEMETER FOR MRI
,,2305,28/02/2023,AMAZON.IN,,1637,FOR CT
,,2306,28/02/2023,G V SALES & SERVICE,BARODA,185850,EXTRA STOCK DUE TO UNAVAIBILITY OF LEKPAMIDOL CONTRAST
,,2307,28/02/2023,CASH PURCHASE,,50,CASH PURCHASE. FOR CT DEPT.
,,2308,02/03/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,6962,21+4 RECEIVED
,,2309,02/03/2023,ARVIND GOHIL,ANAND,8500,
,,2310,02/03/2023,PARAMOUNT,ANAND,2311,
,,2312,03/03/2023,D MART AVENUE SUPERMARTS LTD,,1138,cash
,,2313,04/03/2023,CASH PURCHASE,,60,cash purchase for ct dept
,,2314,06/03/2023,PARAMOUNT,ANAND,2227,
,,2315,06/03/2023,GALAXY SURGICAL,ANAND,3085,
,,2316,06/03/2023,TECHNO HOUSE,Godhra,1150,USED IN KHAMBHAT CPU
,,2317,06/03/2023,G V SALES & SERVICE,BARODA,62160,
,,2318,06/03/2023,HEART BEATS MEDICAL SYSTEM,,1400,FOR MRI DEPT
,,2319,06/03/2023,SIDDHIVINAYAK COMPUTER,NADIAD,17860,
,,2320,06/03/2023,VRAJ PLASTIC,,3850,
,,2321,06/03/2023,AMIT CHEM TRADERS,VADODARA,3763,
,,2322,14/03/2023,CASH PURCHASE,,50,"cash purchase, for x ray dept req."
,,2323,15/03/2023,THAKKAR KESHAVLAL MANILAL & CO.,ANAND,450,EMERGENCY USED
,,2324,15/03/2023,GALAXY SURGICAL,ANAND,2536,
,,2325,15/03/2023,SHRADDHA FOOD & BEVERAGES,ANAND,1800,
,,2326,15/03/2023,G V SALES & SERVICE,BARODA,48300,FOR IRIS CT DEPT
,,2327,15/03/2023,SIDDHIVINAYAK COMPUTER,NADIAD,9400,FOR HIMALAYA HOME
,,2328,15/03/2023,VRAJ PLASTIC,,4712,
,,2329,15/03/2023,FUJI FILM INDIA PVT LTD,AHMEDABAD,193771,
,,2330,15/03/2023,THAKKAR KESHAVLAL MANILAL & CO.,ANAND,3830,ADVANCE CHEQUE PAYMENT
,,2331,15/03/2023,SGE MEDTECH,SURAT,3595,"LINE-2 (18*20_17*17)RECEIVED, LINE-1 PENDING, RATE DISCOUNTED AS PER OLD"
,,2332,16/03/2023,KALYAN TRADE LINK (JALARAM),AHMEDABAD,91366.25,"10000+339 EXTRA RECEIVED, PO CLOSED, FRIGHT 900 EXTRA"
,,2333,16/03/2023,HI-TECH SURGICAL SYSTEMS LLP,AHMEDABAD,10080,FOR CT AND MRI
,,2334,20/03/2023,CASH PURCHASE,,450,cash purchase
,,2335,20/03/2023,SIDDHIVINAYAK COMPUTER,NADIAD,10301,FOR BORSAD BRANCH
,,2336,20/03/2023,FUJI FILM INDIA PVT LTD,AHMEDABAD,454955,
,,2337,20/03/2023,Inside Solution,Anand,43202,
,,2338,22/03/2023,BHAVNA CLEANING,ANAND,5065,
,,2339,24/03/2023,BHAVNA CLEANING,ANAND,240,"cash, for jaria req"
,,2340,24/03/2023,GALAXY SURGICAL,ANAND,4850,FOR SWEEPER STAFF
,,2341,24/03/2023,SAHAJANAND STATIONARY MART,,1600,"CASH PURCHASE, 160 DISCOUNT"
,,2342,24/03/2023,THE BATTERY STORE,ANAND,6160,"6 MONTH WARRANTY, DAKOR CT UPS"
,,2343,24/03/2023,NEW GAYATRI ENTERPRISE,,809,
,,2344,25/03/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,1497,"2 INVOICE RECEIVED, 99 RECEIVED+1 PENDING, PO CLOSED"
,,2345,28/03/2023,D MART AVENUE SUPERMARTS LTD,,2066,"CASH PURCHASE, AUTO SPRAY FOR HIMALAYA HOME REQ. WITH 2 REFILL"
,,2346,01/04/2023,CASH PURCHASE,,49,cash for usg
,,2347,01/04/2023,RINA MEDICAL STORES,,60,CASH FOR MRI REQ.
,,2348,01/04/2023,CASH PURCHASE,,450,"CASH PURCHASE, FOR OFFICE USES"
,,2349,03/04/2023,GALAXY SURGICAL,ANAND,659,"CASH PURCHASE, PERINORM FOR BORSAD"
,,2350,04/04/2023,CASH PURCHASE,,162,cash purchase for ct patient uses
,,2351,06/04/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,58590,30 BOT RECEIVED + 20 BOT PENDING
,,2352,06/04/2023,AMIT PAPER MART,,13664,
,,2353,06/04/2023,SIDDHIVINAYAK COMPUTER,NADIAD,25380,
,,2354,06/04/2023,YOGI SERVICE,,3000,REFILLED TONNER
,,2355,06/04/2023,ONE TOUCH SOLUTION,ANAND,45675,MRI CONTRAST
,,2356,06/04/2023,OM ENTERPRISE,SURAT,86800,
,,2357,08/04/2023,MANISH MARKETING,AHMEDABAD,28079,520 RS FRIEGHT EXTRA
,,2358,08/04/2023,ENERGY PRINT,BARODA,6960,ALL RECEIVED
,,2359,08/04/2023,CASH PURCHASE,,78,"CASH PURCHASE, FOR CT PATIENT"
,,2360,08/04/2023,GALAXY SURGICAL,ANAND,499,FOR X-RAY HSG AND CT USES
,,2361,11/04/2023,VRAJ PLASTIC,,3300,
,,2362,11/04/2023,GALAXY SURGICAL,ANAND,1702,"FOR HIMALAYA HOME, WITH 3 YEAR WARRANTY"
,,2363,11/04/2023,GALAXY SURGICAL,ANAND,8949,
,,2364,13/04/2023,D MART AVENUE SUPERMARTS LTD,,1327,cash purchase
,,2365,14/04/2023,BHAVNA CLEANING,ANAND,4525,
,,2366,14/04/2023,S. N. PRAJAPATI,Ahmedabad,14880,
,,2367,14/04/2023,S. N. PRAJAPATI,Ahmedabad,18370,
,,2368,14/04/2023,WHITE HOUSE,,3680,PO CLOSED
,,2369,17/04/2023,INFINITI RETAIL LTD (CROMA),ANAND,19256,"FOR ANAND BRANCH, 2+2 YEAR WARRANTY"
,,2370,18/04/2023,FUJI FILM INDIA PVT LTD,AHMEDABAD,65408,
,,2371,20/04/2023,S. N. PRAJAPATI,Ahmedabad,14600,
,,2372,20/04/2023,S. N. PRAJAPATI,Ahmedabad,39000,FOR ANAND BRANCH
,,2373,21/04/2023,UNITY PHARMA,AHMEDABAD,209994,FOR CT
,,2374,21/04/2023,VRAJ PLASTIC,,1810,24*36 FOR HIMALAYA
,,2375,21/04/2023,AMIT CHEM TRADERS,VADODARA,22373,
,,2376,21/04/2023,G V SALES & SERVICE,BARODA,55756,"60 BOT RECEIVED, 140 PENDING"
,,2377,21/04/2023,THAKKAR KESHAVLAL MANILAL & CO.,ANAND,3960,RECEIVED AGAINST CREADIT
,,2378,21/04/2023,SIDDHIVINAYAK COMPUTER,NADIAD,7000,"88A 5 NOS RECEIVED, PO CLOSED"
,,2379,21/04/2023,GALAXY SURGICAL,ANAND,5107,
,,2380,21/04/2023,SHRADDHA FOOD & BEVERAGES,ANAND,1800,
,,2381,21/04/2023,GALAXY SURGICAL,ANAND,1232,"BP MC WITH 1 YEAR WARRANTY, CATHETER FOR MRI"
,,2382,21/04/2023,CASH PURCHASE,,0,EXTRA STOCK ISSUE TO USG
,,2383,22/04/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,39060,"30+20 RECEIVED, PO CLOSED"
,,2384,22/04/2023,CASH PURCHASE,,0,"free supply, received from Dr.Sailesh Shah, As expiry left from 1 & 2 months."
,,2385,24/04/2023,D MART AVENUE SUPERMARTS LTD,,1892,"CASH PURCHASE, AUTO PSRAY REFILL FOR HIMALAYA"
,,2386,25/04/2023,MANISH MARKETING,AHMEDABAD,4750,FRIEGHT EXTRA Rs.160
,,2387,25/04/2023,G V SALES & SERVICE,BARODA,130096,"60+140 BOT RECEIVED, PO CLOSED"
,,2388,25/04/2023,Inside Solution,Anand,7965,
,,2389,25/04/2023,GALAXY SURGICAL,ANAND,6592,
,,2390,28/04/2023,NEW GAYATRI ENTERPRISE,,838,CASH PURCHASE
,,2391,28/04/2023,CASH PURCHASE,,250,"cash purchase, for hr req"
,,2392,29/04/2023,CASH PURCHASE,,360,"CASH PURCHASE, DOLO FOR CT DEPT."
,,2393,29/04/2023,SGE MEDTECH,SURAT,5712,"ALL RECEIVED, PO CLOSED"
,,2394,29/04/2023,ENERGY PRINT,BARODA,18375,"1470 QTY RECEIVED OUT OF 1500 NOS, PO CLOSED"
,,2395,29/04/2023,CASH PURCHASE,,350,"CASH PURCHASE, FOR HR REQ"
,,2396,29/04/2023,FUJI FILM INDIA PVT LTD,AHMEDABAD,454955,
,,2397,01/05/2023,SHRADDHA FOOD & BEVERAGES,ANAND,450,"CASH PURCHASE, FOR OFFICE USES"
,,2398,02/05/2023,D MART AVENUE SUPERMARTS LTD,,550,cash purchase
,,2399,03/05/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,28327,
,,2400,08/05/2023,SHREEJI SAHAJANAND MEDICARE PVT.LTD.,VADODARA,4200,FOR PERIPHERY BRANCH
,,2401,09/05/2023,GALAXY SURGICAL,ANAND,2670,FOR NEW STAFF 
,,2402,09/05/2023,SGE MEDTECH,SURAT,32368,DUE TO UNAVAIBILITY IN INDIA EXTRA STOCK TAKEN
,,2403,09/05/2023,AMIT PAPER MART,,4005,FOR CT
,,2404,09/05/2023,G V SALES & SERVICE,BARODA,110460,ALL RECEIVED
,,2405,09/05/2023,GALAXY SURGICAL,ANAND,9227,"CHANGE ROMSONS CANNULA TO MEDIFLON CANNULA, (CREDIT NOTE- Rs.4795)"
,,2406,09/05/2023,SHREE JALARAM PAPER INDUSTRIES,AHMEDABAD,103500,ALL RECEIVED
,,2407,09/05/2023,SAHAJANAND STATIONARY MART,,1600,CASH PURCHASE
,,2408,09/05/2023,SIDDHIVINAYAK COMPUTER,NADIAD,4944,FOR IT REQ.
,,2409,10/05/2023,ENERGY PRINT,BARODA,3225,ALL RECEIVED
,,2410,11/05/2023,CASH PURCHASE,,620,cash purchase from patanjali store
,,2411,11/05/2023,CASH PURCHASE,,380,"CASH PURCHASE, FOR IT REQ, DURACELL -CR-2032"
,,2412,12/05/2023,GALAXY SURGICAL,ANAND,372,"CASH PURCHASE, EMERGENCY DRUGS"
,,2413,13/05/2023,PARAMOUNT,ANAND,2451,
,,2414,13/05/2023,GALAXY SURGICAL,ANAND,6278,
,,2415,13/05/2023,BHAVNA CLEANING,ANAND,4995,
,,2416,13/05/2023,PARMATMA PRINTING PRESS,ANAND,11500,FOR GENERAL & RECIEPT PAPER PURPOSE
,,2417,13/05/2023,VRAJ PLASTIC,,3300,
,,2418,13/05/2023,THAKKAR KESHAVLAL MANILAL & CO.,ANAND,3960,
,,2419,13/05/2023,SHREE GANESH ENTERPRISE,SURAT,2800,FOR BALASINOR BRANCH
,,2420,13/05/2023,WHITE HOUSE,,4480,
,,2421,15/05/2023,CASH PURCHASE,,375,cash purchase
,,2422,15/05/2023,ARVIND GOHIL,ANAND,1000,cash purchase
,,2423,15/05/2023,KHODIYAR CORPORATION CO.,Anand,3675,RS.150 TEMPO CHARGES
,,2424,17/05/2023,GALAXY SURGICAL,ANAND,7336,
,,2425,20/05/2023,FUJI FILM INDIA PVT LTD,AHMEDABAD,98112,
,,2426,25/05/2023,SHREE GANESH ENTERPRISE,SURAT,1680,FOR HPS 200ML
,,2427,25/05/2023,AMIT CHEM TRADERS,VADODARA,37288,
,,2428,25/05/2023,G V SALES & SERVICE,BARODA,185850,
,,2429,27/05/2023,VRAJ PLASTIC,,4224,
,,2430,27/05/2023,CASH PURCHASE,,680,CASH PURCHASE
,,2431,27/05/2023,CASH PURCHASE,,450,CASH PURCHASE
,,2432,29/05/2023,SIDDHIVINAYAK COMPUTER,NADIAD,3200,
,,2433,01/06/2023,SAINI AUTMOBILES,ANAND,7040,FOR X RAY UPS-PETLAD BRANCH
,,2434,01/06/2023,SAINI AUTMOBILES,ANAND,7040,FOR USG UPS-PETLAD BRANCH
,,2435,01/06/2023,CASH PURCHASE,,0,"8*10 40% used fuji received from Pelad center, given in typist dept. for used"
,,2436,02/06/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,1210,"80 NOS RECEIVED, 20 PENDING"
,,2437,02/06/2023,BHAVNA CLEANING,ANAND,4615,
,,2438,05/06/2023,GALAXY SURGICAL,ANAND,3001,EMER. DRUGS
,,2439,05/06/2023,AMIT PAPER MART,,2778,FOR REPORTING ONLY
,,2440,05/06/2023,MANISH MARKETING,AHMEDABAD,28079,RS.500+30 HANDLING CHARGES
,,2441,06/06/2023,IMPERIAL MEDICAL  & SURGICAL AGENCY,ANAND,1840,
,,2442,06/06/2023,THAKKAR KESHAVLAL MANILAL & CO.,ANAND,3960,
,,2443,08/06/2023,NEW GAYATRI ENTERPRISE,,838,
,,2444,08/06/2023,SHRADDHA FOOD & BEVERAGES,ANAND,1800,
,,2445,08/06/2023,Inside Solution,Anand,7375,"CAT-6 RECEIVED--1BOX, OTHER PENDING"
,,2446,09/06/2023,FUJI FILM INDIA PVT LTD,AHMEDABAD,454955,
,,2447,10/06/2023,Inside Solution,Anand,26238,LINE NO. 1-2-8 are pending
,,2448,12/06/2023,SGE MEDTECH,SURAT,115500,
,,2449,12/06/2023,GALAXY SURGICAL,ANAND,2679,
,,2450,16/06/2023,ARVIND GOHIL,ANAND,5400,
,,2451,19/06/2023,Inside Solution,Anand,33630,FOR SERVER
,,2452,20/06/2023,GALAXY SURGICAL,ANAND,12795,
,,2453,20/06/2023,YOGI SERVICE,,7560,
,,2454,21/06/2023,AVI ENTERPRISE,AHMEDABAD,8250,
,,2455,21/06/2023,CASH PURCHASE,,130,"CASH PURCHASE, SECURITY REQ., PARKING LOCK, WITH 1 YEAR WARRANTY- NEW ALIGADH SUPLLIER"
,,2456,21/06/2023,CASH PURCHASE,,260,"CASH PURCHASE, SECURITY REQ., REKHA NIVAS LOCK, WITH 1 YEAR WARRANTY- NEW ALIGADH SUPLLIER"
,,2457,24/06/2023,JAYESH TUBEWELL,,12800,
,,2458,24/06/2023,GUNJAN SALES,Anand,650,"FOR IT URGENT REQ, CASH PURCHASE"
,,2459,26/06/2023,CASH PURCHASE,,280,"CASH PURCHASE, FOR HR REQ."
,,2460,26/06/2023,CASH PURCHASE,,350,"CASH PURCHASE, FOR REPORTING ROOM, NEW USG-3"
,,2461,28/06/2023,SAHAJANAND STATIONARY MART,,1902,"CASH PURCHASE, BOX FILE FOR ACCOUNT REQ."
,,2462,28/06/2023,SHRADDHA FOOD & BEVERAGES,ANAND,1650,
,,2463,28/06/2023,AMIT PAPER MART,,13664,
